Unnamed: 0,Brand,Price,Processor_Name,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,SSD,HDD,Adapter,Battery_Life,Battery_Life_num
236,HP,35500.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7272727272727273,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.12424242424242424, Upto 9 Hrs Battery Life,9.0
246,Tecno,37999.0,Intel Core i3 (11th Gen),Not Expandable,8 GB RAM, RAM,0.3090909090909091,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 17.5 Hrs Battery Life,17.5
247,Zebronics,29990.0,Intel Core i5 (11th Gen),Not Expandable,16 GB LP, LPDDR4 RAM,0.43636363636363634,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
248,Lenovo,52100.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB , DDR4 RAM,0.32727272727272727,LED,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 14 Hrs Battery Life,14.0
249,Lenovo,35990.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.5454545454545454,LED,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
250,Honor,41990.0,AMD Hexa-Core Ryzen 5, 8 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 14 Hrs Battery Life,14.0
251,Apple,149900.0,Apple M2 Processor,Not Expandable,8 GB LP, LPDDR5 RAM,0.0,LCD,13.3 ,M2,512 GB SSD Storage,No HDD,0.20303030303030303, Upto 20 Hrs Battery Life,20.0
254,Zebronics,28990.0,Intel Core i5 (11th Gen),Not Expandable,8 GB LP, LPDDR4 RAM,0.43636363636363634,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
261,Lenovo,36990.0,Intel Core i3 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LCD,15.6 ,UHD,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 9 Hrs Battery Life,9.0
262,Lenovo,66990.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 8 Hrs Battery Life,8.0
264,Lenovo,57990.0,AMD Quad-Core Ryzen 5, 16 GB Expandable,8 GB , DDR4 RAM ,0.6181818181818182,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 6.5 Hrs Battery Life,6.5
266,ASUS,36496.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
268,Dell,51999.0,Intel Core i5 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.43636363636363634,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
273,ASUS,28700.0,Intel Core i3 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.21818181818181817,LCD,14 ,Integrated,NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
275,Lenovo,31651.0,AMD Dual-Core Ryzen 3,Not Expandable,8 GB , DDR4 RAM,0.4727272727272727,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
276,HP,69990.0,Intel Core i5 (11th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.8545454545454546,LCD,16.1 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
280,HP,61990.0,Intel Core i5 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.8545454545454546,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.12424242424242424, Upto 10 Hrs Battery Life,10.0
281,HP,28799.0,Intel Pentium Quad-Core, 8 GB Expandable,8 GB , DDR4 RAM ,0.6,LCD,14 ,UHD,256 GB SSD Storage,No HDD,0.12424242424242424, Upto 12 Hrs Battery Life,12.0
282,Dell,40850.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LED,15.6 ,Integrated,256 GB SSD Storage , 1024 GB HDD Storage,0.19696969696969696, Upto 5 Hrs Battery Life,5.0
285,Dell,39799.0,Intel Core i3 (11th Gen), 16 GB Expandable,4 GB , DDR4 RAM ,0.3090909090909091,LED,15.6 ,UHD,256 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
286,ASUS,46990.0,Intel Core i3 (11th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.5454545454545454,LCD,14 ,UHD Graphics,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
289,HP,72190.0,Intel Core i5 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.45454545454545453,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
290,Dell,31990.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.3090909090909091,LCD,14 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
291,ASUS,32990.0,AMD Dual-Core Ryzen 3, 12 GB Expandable,8 GB , DDR4 RAM ,0.6181818181818182,LCD,15.6 ,Radeon,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
294,Acer,54990.0,Intel Core i5 (11th Gen) Processor,Not Expandable,8 GB , DDR4 RAM,0.0,LED,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 9.5 Hrs Battery Life,9.5
295,Lenovo,69500.0,Intel Core i5 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.7636363636363637,LED,15.6 ,"GeForce MX450 GPU, 2 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.17272727272727273, Upto 8 Hrs Battery Life,8.0
297,Lenovo,112999.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.6,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.2 Hrs Battery Life,9.2
299,MSI,48790.0,Intel Core i5 (11th Gen), 64 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
300,ASUS,43837.0,Intel Core i3 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.2,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
303,Lenovo,52854.0,Intel Core i5 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.45454545454545453,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
304,Dell,76999.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LED,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
308,ASUS,42990.0,Intel Core i5 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.18181818181818182,LCD,14 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
309,Honor,39990.0,Intel Core i3 (10th Gen),Not Expandable,8 GB RAM, RAM,0.7636363636363637,LCD,14 ,UHD,256 GB SSD Storage,No HDD,0.1696969696969697, Upto 13.2 Hrs Battery Life,13.2
313,HP,78000.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
315,HP,26390.0,AMD Dual-Core Ryzen 3, 64 GB Expandable,8 GB , DDR4 RAM ,0.18181818181818182,LCD,15.6 ,Radeon Vega 8,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
316,Zebronics,39990.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
318,Dell,33571.0,AMD Dual-Core Ryzen 3, 16 GB Expandable,8 GB , DDR4 RAM ,0.4727272727272727,LCD,14 ,Radeon,NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
320,Zebronics,37990.0,Intel Core i5 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.43636363636363634,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
322,Lenovo,66990.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.4727272727272727,LCD,16 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
323,Acer,149990.0,Intel Core i7 (13th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.38181818181818183,LCD,16 ,"GeForce RTX 4060 GPU, 8 GB",1024 GB SSD Storage,No HDD,1.0, Upto 6 Hrs Battery Life,6.0
324,Lenovo,63990.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,8 GB , DDR5 RAM ,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 4.5 Hrs Battery Life,4.5
325,Lenovo,49995.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.7272727272727273,LCD,14 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
327,ASUS,110490.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.8545454545454546,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.6060606060606061, Upto 12 Hrs Battery Life,12.0
328,Lenovo,99825.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.2 Hrs Battery Life,9.2
332,Acer,109990.0,Intel Core i5 (7th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.45454545454545453,LED,15.6 ,"GeForce GTX 1060 GPU, 6 GB",128 GB SSD Storage , 1024 GB HDD Storage,0.5454545454545454, Upto 6 Hrs Battery Life,6.0
334,Dell,38961.0,AMD Quad-Core Ryzen 3, 16 GB Expandable,8 GB , DDR4 RAM ,0.49090909090909096,LCD,14 ,Radeon,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
335,ASUS,56990.0,Intel Core i7 (11th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.509090909090909,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.11212121212121212, Upto 6 Hrs Battery Life,6.0
336,Dell,47187.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LED,15.6 ,"GeForce MX330 GPU, 2 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 7 Hrs Battery Life,7.0
338,Dell,42290.0,Intel Core i3 (10th Gen), 16 GB Expandable,4 GB , DDR4 RAM ,0.21818181818181817,LCD,14 ,Integrated,256 GB SSD Storage , 1024 GB HDD Storage,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
339,Lenovo,70800.0,Intel Core i5 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.5151515151515151, Upto 8 Hrs Battery Life,8.0
340,Dell,62999.0,Intel Core i5 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.3090909090909091,LED,14 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
341,Lenovo,22990.0,AMD Dual-Core Athlon, 32 GB Expandable,4 GB , DDR4 RAM ,0.41818181818181815,LCD,14 ,Radeon,256 GB SSD Storage,No HDD,0.13636363636363635, Upto 11 Hrs Battery Life,11.0
343,Lenovo,62999.0,Intel Core i5 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.43636363636363634,LED,15.6 ,"GeForce MX450 GPU, 2 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
344,HP,24499.0,AMD Quad-Core APU,Not Expandable,4 GB , DDR3 RAM,0.32727272727272727,LED,15.6 ,Radeon R2,NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 4 Hrs Battery Life,4.0
345,Lenovo,84990.0,Intel Core i5 (12th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.6,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.4090909090909091, Upto 6 Hrs Battery Life,6.0
346,ASUS,64990.0,AMD Hexa-Core Ryzen 5,Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LED,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
350,Lenovo,61990.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.36363636363636365,LCD,16 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
351,ASUS,64990.0,Intel Core i5 (12th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.8545454545454546,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.2727272727272727, Upto 8 Hrs Battery Life,8.0
353,ASUS,57990.0,AMD Hexa-Core Ryzen 5 Processor,Not Expandable,16 GB , DDR4 RAM,0.0,LCD,16 ,Radeon Vega 7,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 3 Hrs Battery Life,3.0
354,Dell,56999.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LED,14 ,"GeForce MX330 GPU, 2 GB",512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
357,Dell,40801.0,Intel Core i3 (11th Gen) Processor, 16 GB Expandable,4 GB , DDR4 RAM ,0.0,LED,14 ,UHD,256 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 10 Hrs Battery Life,10.0
358,Lenovo,81990.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR4 RAM ,0.5636363636363636,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 5 Hrs Battery Life,5.0
361,Lenovo,45990.0,Intel Core i3 (13th Gen), 8 GB Expandable,8 GB LP, LPDDR5 RAM ,0.6,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
363,Lenovo,60900.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",512 GB SSD Storage,No HDD,0.4090909090909091, Upto 6.7 Hrs Battery Life,6.7
366,Lenovo,24050.0,AMD Dual-Core Athlon, 16 GB Expandable,4 GB , DDR4 RAM ,0.43636363636363634,LCD,14 ,Radeon Graphics,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
368,Dell,52800.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
372,Dell,55499.0,Intel Core i5 (11th Gen), 16 GB Expandable,4 GB , DDR4 RAM ,0.7636363636363637,LED,15.6 ,Iris Xe,256 GB SSD Storage , 1024 GB HDD Storage,0.0,Upto 8 Hrs Battery Life,8.0
374,Zebronics,50990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.43636363636363634,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
375,ASUS,38400.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.5454545454545454,LCD,14.1 ,UHD Graphics,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
376,Zebronics,52990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.43636363636363634,LCD,15.6 ,Iris Xe,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
381,Acer,30729.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.7272727272727273,LED,15.6 ,UHD,256 GB SSD Storage,No HDD,0.13636363636363635, Upto 9 Hrs Battery Life,9.0
382,Dell,69700.0,Intel Core i5 (12th Gen), 32 GB Expandable,16 GB , DDR5 RAM ,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
383,Lenovo,25999.0,Intel Celeron Dual-Core,Not Expandable,4 GB , DDR4 RAM,0.509090909090909,LCD,14 ,Integrated,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
384,Dell,39275.0,Intel Core i3 (11th Gen),Not Expandable,8 GB RAM, RAM,0.7272727272727273,LCD,14 ,Integrated UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
385,Lenovo,60990.0,Intel Core i5 (11th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.43636363636363634,LCD,14 ,Iris Xe Graphics,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
387,Dell,66215.0,AMD Hexa-Core Ryzen 5, 32 GB Expandable,8 GB , DDR5 RAM ,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
388,Infinix,45990.0,Intel Core i7 (10th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.23636363636363636,LCD,14 ,"UHD GPU, 128 MB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
392,Lenovo,97990.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB , DDR5 RAM ,0.43636363636363634,LCD,15.6 ,"GeForce RTX 4060 GPU, 8 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 5.32 Hrs Battery Life,5.32
393,Apple,162990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB LP, LPDDR3 RAM,0.43636363636363634,LED,13.3 ,Iris Plus 655,512 GB SSD Storage,No HDD,0.17575757575757575, Upto 10 Hrs Battery Life,10.0
396,Lenovo,37689.0,Intel Core i3 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.8727272727272727,LCD,15.6 ,UHD,256 GB SSD Storage,No HDD,0.13636363636363635, Upto 11 Hrs Battery Life,11.0
397,Dell,69490.0,Intel Core i5 (11th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.49090909090909096,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
398,Apple,108990.0,Apple M2 Processor,Not Expandable,8 GB RAM, RAM,0.0,LCD,13.6 ,M2 Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 18 Hrs Battery Life,18.0
399,Fujitsu,89990.0,Intel Core i5 (12th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.8545454545454546,LCD,13.3 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
400,Acer,37890.0,Intel Core i3 (11th Gen) Processor,Not Expandable,8 GB , DDR4 RAM,0.0,LED,14 ,UHD,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 11.5 Hrs Battery Life,11.5
402,Lenovo,65547.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 4.5 Hrs Battery Life,4.5
403,Lenovo,43490.0,AMD Quad-Core Ryzen 5, 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.509090909090909,LCD,15.6 ,Radeon 610M,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
405,Infinix,43990.0,Intel Core i5 (13th Gen),Not Expandable,16 GB LP, LPDDR4X RAM,0.23636363636363636,LCD,16 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
406,Dell,38990.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
408,ASUS,38990.0,Intel Core i3 (11th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LCD,14 ,UHD Graphics,256 GB SSD Storage , 1024 GB HDD Storage,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
410,ASUS,37990.0,Intel Core i3 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.21818181818181817,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
412,Fujitsu,83590.0,Intel Core i7 (11th Gen), 16 GB Expandable,16 GB LP, LPDDR4 RAM ,0.509090909090909,LCD,13.3 ,Iris Xe,512 GB SSD Storage,No HDD,0.15151515151515152, Upto 11 Hrs Battery Life,11.0
415,Lenovo,54990.0,Intel Core i5 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.23636363636363636,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
416,Lenovo,52990.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB , DDR4 RAM ,0.32727272727272727,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 14 Hrs Battery Life,14.0
418,Dell,74999.0,Intel Core i5 (11th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.4727272727272727,LED,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
420,Lenovo,55990.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.6,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
424,ASUS,153662.0,AMD Octa-Core Ryzen 9,Not Expandable,16 GB LP, LPDDR5 RAM,0.8727272727272727,LCD,13.4 ,"GeForce RTX 3050 GPU, 4 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
425,Lenovo,56990.0,AMD Hexa-Core Ryzen 5,Not Expandable,8 GB , DDR4 RAM,0.38181818181818183,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
429,HP,54350.0,Intel Core i5 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LED,15.6 ,"GeForce MX350 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 12 Hrs Battery Life,12.0
431,Lenovo,46190.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
435,Lenovo,65989.0,Intel Core i5 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.2727272727272727,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 15.5 Hrs Battery Life,15.5
436,Infinix,66990.0,Intel Core i7 (13th Gen),Not Expandable,32 GB LP, LPDDR5X RAM,0.8727272727272727,LCD,15.6 ,Iris Xe,1024 GB SSD Storage,No HDD,0.2909090909090909, Upto 10 Hrs Battery Life,10.0
441,Dell,76990.0,Intel Core i5 (11th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.4727272727272727,LCD,15.6 ,"GeForce MX450 GPU, 2 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
442,MSI,33990.0,Intel Core i3 (11th Gen), 8 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
443,ASUS,40574.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.5454545454545454,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
444,Lenovo,86190.0,Intel Core i7 (13th Gen), 16 GB Expandable,16 GB LP, LPDDR5 RAM ,0.43636363636363634,LCD,16 ,Iris Xe,512 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
446,Wings,49990.0,Intel Core i7 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.509090909090909,LCD,14 ,Iris Plus,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
449,Dell,79299.0,Intel Core i5 (11th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.8545454545454546,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
452,ASUS,59900.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 3 Hrs Battery Life,3.0
453,HP,76990.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",512 GB SSD Storage,No HDD,0.0, Upto 9.15 Hrs Battery Life,9.15
455,HP,48999.0,Intel Core i5 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 9.15 Hrs Battery Life,9.15
457,Acer,42990.0,Intel Core i7 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.509090909090909,LCD,14 ,Iris Xe,1024 GB SSD Storage,No HDD,0.0,Upto 12 Hrs Battery Life,12.0
464,ASUS,144990.0,Intel Core i7 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.8545454545454546,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",1024 GB SSD Storage,No HDD,0.2727272727272727, Upto 10 Hrs Battery Life,10.0
